word,category
"refute,논박하다, 반박하다",TOEFL
"sigh,한숨을 쉬다",GTELP
"enthusiasm,n . 열광 , 열정",TOEIC
"heresy,이단, 이교",TOEFL
n. *태움*,SUNEUNG
"temperate,a. *절제하는,* (기후가) *온화한*",SUNEUNG
"emotional,정신적인 감성적인",GTELP
a. *도심의*,SUNEUNG
"estimated arrival time,도착 예정 시간",TOEIC
"length,n . 길이 : 기간",TOEIC
"pharmacy,n. *약국,* 약학",SUNEUNG
"compound,n. *화합물*",SUNEUNG
"exhibit,v. *전시하다, 보여 주다*",SUNEUNG
"subtle,a. *미묘한, 희미한*",SUNEUNG
"general,일반적인",GTELP
"worker bee,일 벌",GTELP
"trial,n . 무료 체험 : 시험 , 실험 : 재판 adj . 시험 삼아 해보는 , 시험 적인",TOEIC
"sculpture,n . 조각 ( 품 )",TOEIC
"explanation,설명",GTELP
"inventory,n . 재고 ( 품 ) , 재고 목록 v . 목록 을 만들다 . 재고품 조사 를 하다",TOEIC
"standard,n. *기준, 표준*",SUNEUNG
v. 뒤엎다,SUNEUNG
"duel,n. *결투*",SUNEUNG
"impulse,n. *충동, 추진*",SUNEUNG
"section,부분",GTELP
"confirm,v. *확인하다,* (결심을) *굳게 하다*",SUNEUNG
"material,n. *재료, 물질*",SUNEUNG
"census bureau,인구조사국",GTELP
"collision,충돌",TOEFL
"swing,v. *흔들(리)다, 진동하다*",SUNEUNG
"gust,n. *돌풍, 질풍*",SUNEUNG
"shelter,v. *피난하다, 보호하다*",SUNEUNG
"relieve,제거하다 줄이다",GTELP
"preview,n. *미리 보기, 예고편, 시사회*",SUNEUNG
"impromptu,즉흥적인; 즉흥연주",TOEFL
n. *남은 것*,SUNEUNG
"manuscript,원고, 필사본",TOEFL
"be hold,개최되다",GTELP
"compatible,양립하는, 조화를 이루는",TOEFL
"memorize,v. *기억하다*",SUNEUNG
"constraint,n. *강제, 압박, 거북스러움*",SUNEUNG
"debt,n. *빚, 부채*",SUNEUNG
v. 분할하다,SUNEUNG
"enormous,거대한, 막대한",TOEFL
"raise,일으키다",GTELP
n. *하급자*,SUNEUNG
"particle,n. *입자,* 미량, 극소량",SUNEUNG
"sustain,계속하다",GTELP
"name,v . 명명 하다 . 지명 하다 . 임명 하다 n . 이름 : 평판",TOEIC
"weapon,n. *무기, 병기*",SUNEUNG
"haste,n . ( 시간 부족 으로 ) 서두름 , 급함",TOEIC
"loathing,n. 혐오",TOEFL
"opportunity,n. *기회*",SUNEUNG
"fertile,비옥한",TOEFL
"precise,정확한",GTELP
"realize,v. *현실화하다, 깨닫다*",SUNEUNG
"southern,남쪽의",GTELP
"sense,감각",GTELP
"provenance,기원, 출처",TOEFL
n. 콘크리트,SUNEUNG
"cheer,v. *성원하다*",SUNEUNG
"firmly,견고하게",GTELP
"endeavor,n. *노력*",SUNEUNG
"typical,전형적인",GTELP
"among,사이에",GTELP
"irritating,짜증나는, 거슬리는",TOEFL
"muscles and joints,근육과 관절",GTELP
"conceal,v. *숨기다*",SUNEUNG
"figure,숫자 모양",GTELP
"through the day,하루 종일",GTELP
"embryonic,초기 상태의",TOEFL
"retarded,a. (정서 · 지능 · 학력) *발달이 뒤진*",SUNEUNG
v. *목격하다*,SUNEUNG
"time,시간을 재다",GTELP
"emit,v. (빛 · 열 · 소리 등을) *방출하다*",SUNEUNG
"point,어떤 특정한 때 시점 순간 찰나",GTELP
"thorn,n. *가시,* 괴로움의 원인",SUNEUNG
"drenched,흠뻑 적시다",TOEFL
"cognizant,알고 있는, 지각하고 있는",TOEFL
a. *동등한*,SUNEUNG
"correct,v. *바로잡다*",SUNEUNG
"inhale,v. (숨을) *들이쉬다*",SUNEUNG
"augment,늘리다, 증가시키다",TOEFL
"correspondence,n . ( 남과 주고 받는 ) 서신 [ 편지 ] . 서신 왕래",TOEIC
"common,일반적인",GTELP
"fly by,날아가다",GTELP
"narrow,좁은",GTELP
"enhance,강조하다 강화하다",GTELP
"bleak,암울한",TOEFL
"administrative,adj . 관리 상의 , 행정상 의",TOEIC
"undergo,v. *겪다*",SUNEUNG
"phase,n. *상, 면, 양상, 단계*",SUNEUNG
"hospitality,n . 환대 : 친절",TOEIC
"N. 미봉책, 일시적인 방편",TOEFL
"researcher,연구자",GTELP
"passerby,n. *통행인, 지나가는 사람*",SUNEUNG
"hub,중심지, 중추, 중심 축",TOEFL
"pressure,압박",GTELP
"refresh,v. *상쾌하게 하다, 새롭게 하다*",SUNEUNG
"fulfillment,n . 이행 , 완수 : 고객 의 주문 처리",TOEIC
"be committed to,에 헌신하다",GTELP
"glimpse,n. *흘긋 봄*",SUNEUNG
"location,위치",GTELP
"fossil fuel,화석 연료",GTELP
"biological need,생물학적인 욕구",GTELP
"embark,착수하다, 나서다",TOEFL
"reputation,n . 평판 , 명성",TOEIC
"unease,n . 불안 ( 감 ) , 우려",TOEIC
"vast,adj . 어마 어마한 , 광활한",TOEIC
"victory,승리",GTELP
"withinA A,이내에",GTELP
"aggressive,a. *공격적인, 적극적인*",SUNEUNG
"meet,만나다, 충족시키다, 맞추다",TOEFL
"disappointing,adj . 실망 스러운 , 기대 에 어긋나 는",TOEIC
"clear away,제거하다",GTELP
"dramatic,adj . 극적인 , 인상적인",TOEIC
"civil,a. *시민의, 민간의*",SUNEUNG
"milestone,이정표, 획기적인 사건",TOEFL
"mound,둔덕 흙무덤",GTELP
"detect,v. *발견하다*",SUNEUNG
"physician,n. *의사, 내과 의사*",SUNEUNG
n. 입찰,SUNEUNG
"host,v . 개최 하다 . 주최 하다 n . ( 손님 을 초대 한 ) 주인 : ( TV . 라디오 프로 의 ) 진행자",TOEIC
"adjustable,adj . 조절 가능한",TOEIC
"groove,홈",GTELP
"capricious,잘 변하는, 변덕스러운",TOEFL
"reservoir,n. *저장소, 저수지*",SUNEUNG
n. *주요 산물*,SUNEUNG
"fleetingly,일시적으로, 잠깐",TOEFL
"entrepreneur,사업가, 기업가",TOEFL
"ponderous,무거운",TOEFL
"promising member,유망한 회원",TOEIC
"repeal,Vt. (법률 등을) 폐지[폐기]하다",TOEFL
a. *대략의*,SUNEUNG
n. *신축성*,SUNEUNG
"extempore,즉흥적인",TOEFL
"surplus,n. *과잉, 나머지*",SUNEUNG
"persist,v. *고집하다, 지속하다*",SUNEUNG
"keep,v . 유지 하다 , ( 계속 ) 가지고 있다",TOEIC
"comtempt,경멸, 멸시",TOEFL
"argument,주장, 논쟁",TOEFL
"obligation,n . 의무",TOEIC
"enrollment,n . 등록 , 기재 : 입학",TOEIC
"performance,행동,공연, 성적, 성과",TOEFL
"Forest Service,산림청",GTELP
"bang,쾅 부딪히다",GTELP
"viruses,바이러스 병균",GTELP
"excluding,prep.- 을 제외 하고",TOEIC
a. *핵심의*,SUNEUNG
"quite a lot,많은",GTELP
n. 상사,SUNEUNG
v. *증발하다*,SUNEUNG
"reduce,v . 줄이다 , 낮추다 . 인하 하다",TOEIC
"vocabulary,어휘력",GTELP
"cause,의 원인이 되다",GTELP
"pandemonium,대혼란, 아수라장",TOEFL
"v. *남용하다,* 학대하다",SUNEUNG
"company,회사",GTELP
"magnitude,정도, 크기",TOEFL
"throw threwthrown,던지다 버리다",GTELP
a. *서정적인*,SUNEUNG
"presence,존재 있음",GTELP
"bury,v. *파묻다*",SUNEUNG
"breathtaking,a. *아슬아슬한, 숨 막히는*",SUNEUNG
"obscure,a. *분명치 않은,* 이해하기 어려운, 무명의",SUNEUNG
"Atlantic,n. *대서양*",SUNEUNG
"military,a. *군대의*",SUNEUNG
"n. 전복, 혼란",SUNEUNG
"in real need,정말로 궁핍한",GTELP
"status,n . ( 진행 과정 상의 ) 상황 , 상태 : 지위 , 신분",TOEIC
"underneth,p *~의 아래에, 밑에*",SUNEUNG
"recycle,v. *재활용하다*",SUNEUNG
"block,막다",TOEFL
"try,시도하다",GTELP
"stir,뒤틀리다 휘젓다 꿈틀거리다",GTELP
"seize,v. *잡다,* 이해하다",SUNEUNG
"fortune,n . 재산 , 부",TOEIC
"compatible,a. *양립할 수 있는, 모순이 없는*",SUNEUNG
"underground,a. *지하의,* 비밀의",SUNEUNG
"moral,도덕적인",GTELP
"preposterous,A. 앞뒤가 뒤바뀐, 비상식적인, 터무니없는",TOEFL
"greet,인사하다",GTELP
"2. 생각의 기원, 근원, 저작자임",TOEFL
"essence,n. (사물의) *본질, 정수(精隨)*",SUNEUNG
"vulnerable,a. *취약한, 상처 입기 쉬운*",SUNEUNG
"proponent,제안자, 지지자",TOEFL
a. *갈대의*,SUNEUNG
"v. *안전하게 하다,* 확보하다",SUNEUNG
"retard,지체시키다",TOEFL
"skeptical,의심 많은, 회의적인",TOEFL
"collaborate,협력하다",TOEFL
"encouragement,격려",GTELP
"medieval,a. *중세의*",SUNEUNG
"selected candidate,선택된 후보",TOEIC
"orbit,궤도",GTELP
"maintenance,n . 유지 : ( 보수 ) 관리",TOEIC
"retract,취소하다, 철회하다",TOEFL
"entertainment,n . 오락 , 여흥 , 접대",TOEIC
"prefer,을 더 좋아하다",GTELP
"empty beer bottle,빈 맥주병",GTELP
"mutual,a. *서로의, 공통의*",SUNEUNG
"accommodate,v . 숙박 을 제공 하다 , 수용 하다",TOEIC
"anchor,닻, 정박하다",TOEFL
"folktale,n. *민간 설화, 전설*",SUNEUNG
"monologue,n. *독백*",SUNEUNG
"insightful,통찰력 있는, 식견있는",TOEFL
"firm,a. *확고한, 단단한*",SUNEUNG
"cling,v. *달라붙다, 집착하다*",SUNEUNG
"plight,곤경, 궁지",TOEFL
"connotation,n. *함축, 내포*",SUNEUNG
"chronology,연대순, 연대표",TOEFL
"ginger,생강",GTELP
"aesthetics,n. *미학*",SUNEUNG
"insult,n. *모욕*",SUNEUNG
"invitation,n. *초대, 초대장*",SUNEUNG
"sterile,불모의, 메마른",TOEFL
"research,연구하다 조사하다",GTELP
"context,n. *전후관계, 문맥*",SUNEUNG
"discourage,v. *낙담시키다,* 단념시키다",SUNEUNG
"mall,대형 상가",GTELP
"abstract,a. *추상적인*",SUNEUNG
"contain,v.- 이 들어 있다 . 포함 하다",TOEIC
"intrigued,흥미를 느끼는",TOEFL
"v. *서류철을 작성하다,* (소송 등을) 제기하다",SUNEUNG
"n. 전기 퓨즈, 도화선",SUNEUNG
"phase,단계, 국면",TOEFL
"sight,시력",GTELP
"evaluate,v . 평가 하다",TOEIC
"retailer,n . 소매 상인",TOEIC
"marble,n. *대리석,* 구슬",SUNEUNG
n. *분할*,SUNEUNG
"openly,공개적으로",GTELP
"be busy - ing,~ 하느라 바쁘다",TOEIC
"spine,척추",GTELP
"mandate,v. *명령하다, 위임하다*",SUNEUNG
"cleaning,청소",TOEIC
"agree with,동의하다",GTELP
"encouragement,n . 격려 , 장려",TOEIC
"level,수준, 높이",TOEFL
"recover,v. *회복하다, 되찾다*",SUNEUNG
"moldiness,곰팡이가 핀 상태",TOEFL
"v. 탈당하다, 망명하다",SUNEUNG
"defy,도전하다, 무시하다",TOEFL
"stretch,v. *잡아늘리다*",SUNEUNG
"notice,n . 공지 , 통보 v . 알아 차리다",TOEIC
n. 속성,SUNEUNG
"unlike,와는 다르게",GTELP
"currently,adv . 현재 , 지금",TOEIC
n. *결과*,SUNEUNG
v. *표류하다*,SUNEUNG
"one hunderedth,백년마다",TOEFL
"counselor,상담원 캠프지도자",GTELP
"recruitment,n . 신규 모집",TOEIC
"surface,표면",GTELP
"innumerable,셀 수 없이 많은, 무수한",TOEFL
"a ind of,일종의",GTELP
"activity,활동",GTELP
"visualize,눈에 보이게 하다",GTELP
"unknown,알려지지 않은",GTELP
"root,뿌리",GTELP
"treat,다루다",GTELP
"tone,n. *어조(語調), 말투, 음,* 색조",SUNEUNG
"promising,가망 있는 유망한",GTELP
"quarterly,분기별의, 연 4회의, 철마다(의)",TOEFL
"bold,a. *대담한,* 선이 굵은",SUNEUNG
"frail,약한, 깨지기 쉬운",TOEFL
"burglar,n. (주거 침입) *강도*",SUNEUNG
"eschew,피하다, 삼가다",TOEFL
"intertwine,뒤얽히다, 엮다, 엮이다",TOEFL
"regretful,후회하는",GTELP
"enlightenment,n. *계몽, 개화, 깨달음*",SUNEUNG
"spiritual,정신의 영혼의",GTELP
"limb,n. *사지, 팔다리*",SUNEUNG
"along,을 따라서",GTELP
"jaundiced,a. 편견을 가진; 비뚤어진 [= mistrustful, biased, prejudiced, partial]",TOEFL
"quantity,n. *양*",SUNEUNG
"loudly,큰소리로",GTELP
"agreeable,기분 좋은 쾌적한 마음에 드는",GTELP
"barefoot,ad. *맨발로*",SUNEUNG
"dine,v. *만찬을 대접하다, 식사하다*",SUNEUNG
"evolve,진화하다, 발전하다",TOEFL
"as a result,그 결과",GTELP
"customized/personalized products,주문 제작 / 맞춤형 제품",TOEIC
"opportunity,기회",GTELP
"regret,v . 유감 스럽게 생각 하다 . 후회 하다 n . 유감 , 후회",TOEIC
"compelling,강압적인 강제적인",GTELP
"realize,깨닫다 알다",GTELP
"accompanying,동시에 시행되는",GTELP
"glance,n. *흘긋 봄*",SUNEUNG
"hoarse,(목소리가) 거친, 쉰 소리가 나는",TOEFL
"nevertheless,그럼에도 불구하고",GTELP
"substantially,adv . 상당히 , 많이",TOEIC
"exchange,v. *교환하다*",SUNEUNG
"cardiologist,심장병 전문의",TOEFL
"representative,n . 직원 , 대표 adj . ~ 을 대표 하는",TOEIC
"effect,효과",GTELP
"appointee,n . 지명 된 사람",TOEIC
"choosing a career,직업 선택",GTELP
"organism,n. *유기체, 생물, 생명체*",SUNEUNG
"remain,남다",GTELP
"patriot,n. *애국자*",SUNEUNG
"bouquet,부케",GTELP
"be used to ing,하는데 익숙하다",GTELP
"stance,n . 입장 , 자세",TOEIC
"rapport,(관계) 조화로움, 친근함",TOEFL
"cutting-edge,최첨단의",TOEFL
"color,색칠하다",GTELP
"self-possessed,침착한, 냉정한",TOEFL
"allocate,v. *할당하다, 배분하다*",SUNEUNG
"sculptor,조각가",GTELP
a. *쪼개진*,SUNEUNG
"compete with 사람 for 목적,vi . 경쟁 하다",TOEIC
"feminine,a. *여성의, 여성스러운*",SUNEUNG
"concession stand,n . 구내 매점",TOEIC
"whereas,c. *~인 반면에*",SUNEUNG
"informative,ad . 유익한 , 정보 를 제공 하는",TOEIC
"exonerate,용서하다, 면제하다",TOEFL
"contact,n. *접촉*",SUNEUNG
"perish,v. *죽다, 소멸하다*",SUNEUNG
"efficient,a. *효율적인, 유능한*",SUNEUNG
"admire,v. *감탄하다, 존경하다*",SUNEUNG
"absurd,부조리한 엉터리없는",GTELP
"wrench,n. *렌치* (너트를 죄는 기구), 비틀기",SUNEUNG
"trim,v. *잘라내다 다듬다*",SUNEUNG
"diminutive,소형의, 작은",TOEFL
"revert,되돌아가다, 복귀하다",TOEFL
"detergent,n. *세제*",SUNEUNG
v. *실을 꿰다*,SUNEUNG
"relieve,완화시키다",TOEFL
"traditionally,adv . 전통적 으로",TOEIC
"exercise,운동",GTELP
"spouse,n. *배우자*",SUNEUNG
"compliment,n. *칭찬*",SUNEUNG
"amount,n . 양 , 액수",TOEIC
"adamant,단호한",TOEFL
"creativity,창의력",GTELP
"n. *유랑, 방랑*",SUNEUNG
"lease,n. *임대*",SUNEUNG
"deliberation,n . 심사숙고 : 토의 , 심의",TOEIC
"obesity,n. (병적인) *비만, 비대*",SUNEUNG
"differently,다르게",GTELP
"announce,v . 발표 하다 . 알리다",TOEIC
"indict,기소하다, 고발하다",TOEFL
"mawkishness,몹시 감상적임 / 역겨움, 구역질",TOEFL
"obedient,a. *유순한, 순종하는*",SUNEUNG
"soggy,흠뻑 젖은",TOEFL
"concurrently,동시에",TOEFL
"explosive,폭발적인",TOEFL
"fluid,n. *유동체* (액체 · 기체의 총칭)",SUNEUNG
"fulfill,v. *달성하다, 이행하다, 실현하다*",SUNEUNG
"immutable,변경할 수 없는, 불변의",TOEFL
"impassive,무표정한, 아무런 감정이 없는",TOEFL
"stink,v. *역겹다, 악취가 나다*",SUNEUNG
"yet,그러나 그럼에도 불구하고",GTELP
"recent,최근",GTELP
"fundamental,n. *근본*",SUNEUNG
"updated version/line,업데이트 된 버전 / 제품군",TOEIC
"mood,n. *기분, 분위기*",SUNEUNG
"beverage,n. *음료*",SUNEUNG
"nail,못",GTELP
"reward,보상",GTELP
"distraction,n . 주의 산만 기분 전환",TOEIC
"tuition,n. *수업료*",SUNEUNG
"end up,끝나다",GTELP
"curious,호기심 있는 사물을 알고 싶어 하는",GTELP
"enhance,향상시키다",TOEFL
"written exam,필기 시험",TOEIC
"blow,v. *불다, 바람에 날리다*",SUNEUNG
"amaze,v. *놀라게 하다*",SUNEUNG
"value,가치",GTELP
"disease,질병",GTELP
"mandatory,의무적인, 강제적인",TOEFL
"antagonistic,적대적인, 대립하는",TOEFL
"brilliant,a. *찬란한, 명석한*",SUNEUNG
"famine,n. *굶주림, 기아*",SUNEUNG
"inborn,a. *타고난*",SUNEUNG
"instead of,~대신에",TOEIC
"necessity,n. *필수, 필수품, 필요*",SUNEUNG
"urgent,a. *긴급한, 다급한*",SUNEUNG
"myopic,근시의, 근시안의",TOEFL
"scare away,겁주어 ㅉㅗㅈ아내다",GTELP
"directions,n . 방향 , 찾아가는 길 ; 사용법 , 안내 , 지시 ( 사항 )",TOEIC
"grand prize,대상",GTELP
"predict,예언하다",GTELP
"affordability,n . 저렴한 비용",TOEIC
"precision,정확, 정밀",TOEFL
"excel,뛰어나다, 탁월하다",TOEFL
"snatch,v. *잡아채다,* 날치기하다",SUNEUNG
"illustration,설명, 삽화",TOEFL
"contagious,a. *전염성의, 감염성의*",SUNEUNG
"banner,n. *깃발, 현수막*",SUNEUNG
"boundary,n. *경계, 경계선*",SUNEUNG
"degrade,강등시키다, 품위를 떨어뜨리다",TOEFL
"estimate,n. *견적, 평가*",SUNEUNG
"clone,n. *복제 생물, 클론*",SUNEUNG
"ransack,철저히 수색하다, 조사하다",TOEFL
"basically,기본적으로",GTELP
"progress,경과 추이",GTELP
"funny,재미있는",GTELP
"run-down,닳다, 감소하다; (수동형으로) 녹초가 된, 쇠약하게 된",TOEFL
"Renaissance,n. (14~16세기 유럽의) *문예 부흥 운동,* 부활",SUNEUNG
"literal,글자 그대로의, 문자의",TOEFL
"delay,v . 미루다 , 연기 [ 지연 ] 시키다 n . 연기 지연",TOEIC
"repair,수리하다",GTELP
"immigrant,이민 이주자",GTELP
"solution,n. *해결, 해결책,* 용액",SUNEUNG
"invitation,n . 초대 : 초대장",TOEIC
"indifferent,A. 1. 무관심한, 냉담한, 개의치 않는(to)",TOEFL
"statistics,n . 통계 ( 학 ) , 통계 자료",TOEIC
"interrupt,방해하다, 중단하다",TOEFL
"emphasize,강조하다",GTELP
"flexible,a. *융통성 있는,* 구부리기 쉬운",SUNEUNG
"outdistance,~을 훨씬 앞서다, 능가하다",TOEFL
"landscape,경치 풍경",GTELP
"orderly,순서 바른",GTELP
"hospitable,친절한, 대접을 잘 하는",TOEFL
"makeshift,A.임시변통의, 임시방편의",TOEFL
"deceive,v.*속이다*",SUNEUNG
"drudgery,힘들고 단조로운 일",TOEFL
"soon,adv . 곧 , 머지 않아",TOEIC
"incompetent,무능한,자격이없는",TOEFL
"carbon,n. *탄소*",SUNEUNG
"bazaar,n. *시장, 바자,* (중동의) 상점가",SUNEUNG
"Antarctica the South Pole,남극",GTELP
"vigor,n. *활력*",SUNEUNG
"formula,n. *공식,* 이유식, 분유",SUNEUNG
"folklore,n. *민속,* 민속 신앙, 신화",SUNEUNG
"overwhelm,v. *압도하다, 당황하게 하다*",SUNEUNG
"sparkling,반짝이는",GTELP
"counterattack,n. *반격, 역습*",SUNEUNG
"mundane,평범한, 흔한, 재미없는, 일상적인; 세속적인",TOEFL
"miss,그리워하다",GTELP
"comparison,n . 비교 비유",TOEIC
"frequently,adv . 자주 , 흔히",TOEIC
"movement,움직임 동작",GTELP
"agnostic,N. 불가지론자(신이 존재하는지 아닌지 알 수 없다는 사람)",TOEFL
"celerity,신속, 민첩",TOEFL
"foremost,a. *주요한, 으뜸가는*",SUNEUNG
"heat,열",GTELP
"hook,갈고리처럼 구부리다",GTELP
"vaccine,n. *백신,* (컴퓨터) 바이러스 예방 프로그램",SUNEUNG
"immunity,면역성, 면제",TOEFL
"provoke,유발하다, 화나게 하다",TOEFL
"roadwork,도로공사",GTELP
"companionship,교류 교제",GTELP
"virtual,a. *가상의, 사실상의*",SUNEUNG
"pottery,n. *도자기*",SUNEUNG
"partron,후원자",TOEFL
"thread,n. *실*",SUNEUNG
"peculiar,독특한",TOEFL
"diarrhea,설사",GTELP
"v. 기르다, 일으키다",SUNEUNG
"coherent,일관성 있는",TOEFL
"compelling,주목하지 않을 수 없는, 매우 흥미로운; 설득력있는",TOEFL
"orthopedist,정형외과 의사",TOEFL
"domestically,adv . 국내 에서",TOEIC
"v. *충격을 주다, 영향을 주다*",SUNEUNG
"conduct,행동, 지휘하다, 안내하다",TOEFL
"fiat,명령",TOEFL
"spiritual impact,정신적 충격",GTELP
"radius,n. *반지름*",SUNEUNG
"economic,a. *경제의, 경제학의*",SUNEUNG
"malediction,저주, 악담",TOEFL
"redundant,adj . 여분 의 , 불필요한",TOEIC
"compare A to B A B,를 에 비유하다",GTELP
"path,길",GTELP
"emergence,출현, 발생",TOEFL
"feasible,실행 가능한",TOEFL
"stall,n. *마굿간, 우리,* 핑계",SUNEUNG
"pastor,n. *목사, 종교 지도자*",SUNEUNG
"imprudent,경솔한",TOEFL
"actual,현실의",GTELP
"civilization,문명",GTELP
"medium,매체, 수단",TOEFL
"deference,존중, 경의",TOEFL
"obstruct,v. *막다, 방해하다*",SUNEUNG
"accuse,v. *고발하다, 비난하다*",SUNEUNG
"fable,우화, 전설",TOEFL
"association,모임",GTELP
"behave n behavior,행동하다",GTELP
"doze,꾸벅꾸벅 졸다",TOEFL
n. 부유물,SUNEUNG
"width,너비",GTELP
"oral,a. *구두(口頭)의, 구술의*",SUNEUNG
"least little,의 최상급",GTELP
"soar,하늘로 솟아오르다",GTELP
"establish,v . 설립 하다 . 세우다 확고히 하다",TOEIC
"convention,n. *집회, 총회,* 관습",SUNEUNG
"criticize,비판[비난]하다, 비평하다",TOEFL
